GrpCode,MenuCode,GroupName,ChineseGroupName,Name,ChineseName,PNU,DefaultValue,Min,Max,UnitConv,Unit,Scale,Datatype,Enum,ChineseEnum,ModelCodeValue,ReadOnly,Help,LicenseKey,User,BitPosition,DefaultAccess,Decimal,LockedByMainSwitch,Visibility,VariableName,ChineseHelp,QuickParameters
"Sxx","U110","Service","检修","DI defrost start","数字输入除霜启动","4033","0.0","0.0","1.0","","","","Enum","0:Off,1:On","0:关,1:在","7","1","read the status of DI defrost start signal","","1,2,3","","","1.0","1","Par_Operation_mode == 0","Par_DI_defrost_start","read the status of DI defrost start signal",""
"Sxx","U111","Service","检修","DI preset OD","数字输入预设开度","4034","0.0","0.0","1.0","","","","Enum","0:Off,1:On","0:关,1:在","7","1","read the status of DI preset OD signal","","1,2,3","","","1.0","1","","Par_DI_manual_preset_od","read the status of DI preset OD signal",""
"Sxx","U112","Service","检修","DI heating","数字输入制热","4035","0.0","0.0","1.0","","","","Enum","0:Off,1:On","0:关,1:在","7","1","read the status of DI heating signal","","1,2,3","","","1.0","1","Par_Operation_mode == 0","Par_DI_heat_cool","read the status of DI heating signal",""
"Sxx","U018","Service","检修","Thermostat cut-in time","恒温控制切入时间","4019","0.0","0.0","16300.0","","min","","INT","","","7","1","Read the ongoing cut-in time for the thermostat or the duration of the last completed cut-in.","","1,2,3","","","1.0","1","Par_Operation_mode == 0 && Par_Thermostatic_mode == 1","Par_Thermostat_cut_in_time","Read the ongoing cut-in time for the thermostat or the duration of the last completed cut-in.",""
"Sxx","U119","Service","检修","Thermostat average cut-in time","平均恒温控制切入时间","4020","15.0","0.0","16300.0","","min","","INT","","","7","1","Read the average cutin time taken over the 5 latest cutin","","1,2,3","","","1.0","0","Par_Operation_mode == 0 && Par_Thermostatic_mode == 1","Par_Thermostat_average_cut_in_time","Read the average cutin time taken over the 5 latest cutin",""
"Sxx","U120","Service","检修","Thermostat average cut-out time","平均恒温控制关断时间","4021","15.0","0.0","16300.0","","min","","INT","","","7","1","Read the average cutout time taken over the 5 latest cutin","","1,2,3","","","1.0","0","Par_Operation_mode == 0 && Par_Thermostatic_mode == 1","Par_Thermostat_average_cut_out_time","Read the average cutout time taken over the 5 latest cutin",""
"Sxx","U122","Service","检修","Average temperature","平均温度","4091","0.0","0.0","100.0","","°C","","Float","","","7","1","Average temperature on the thermostat sensor","","1,2,3","","","10.0","0","Par_Operation_mode == 0","Par_Average_Temperature","Average temperature on the thermostat sensor",""
"Sxx","U121","Service","检修","Average SH","平均过热度","4090","0.0","0.0","100.0","","K","","Float","","","7","1","Average superheat, only updated when superheat control is active","","1,2,3","","","10.0","0","Par_Operation_mode == 0","Par_Average_Superheat","Average superheat, only updated when superheat control is active",""
"Sxx","O018","Service","检修","Manual mode","手动模式","4036","0.0","0.0","1.0","","","","Enum","0:Off,1:On","0:关,1:在","7","0","Manual control of outputs
For service purposes the individual relay outputs and valve can be controlled.
0=OFF:  No override
1=ON: valve relay can be controlled.
Going into manual mode no output will change from the current position/OD.","","1,2,3","","","1.0","0","Par_DI_manual_preset_od == 0","Par_Manual_mode","Manual control of outputs
For service purposes the individual relay outputs and valve can be controlled.
0=OFF:  No override
1=ON: valve relay can be controlled.
Going into manual mode no output will change from the current position/OD.",""
"Sxx","B101","Service","检修","Manual mode timeout","手动模式超时","3177","60.0","0.0","3600.0","","s","","INT","","","7","0","Manual mode time out and go to off when  Manual mode timeout is exceeded. Setting to zero no timeout will happen.","","1,2,3","","","1.0","0","Par_Manual_mode == 1","Par_Manual_mode_timeout","Manual mode time out and go to off when  Manual mode timeout is exceeded. Setting to zero no timeout will happen.",""
"Sxx","O045","Service","检修","Manual OD","手动开度","4037","0.0","0.0","100.0","","%","","Float","","","7","0","This feature is basically use in a service mode to drive the stepper motor valve to the desired level.  
The desired valve OD is provided in OD%. ","","1,2,3","","","10.0","0","Par_Manual_mode == 1","Par_Manual_OD","This feature is basically use in a service mode to drive the stepper motor valve to the desired level.  
The desired valve OD is provided in OD%. ",""
"Sxx","B100","Service","检修","Manual step","手动步数","4038","0.0","0.0","8000.0","","stp","","INT","","","7","1","This feature is basically use in a service mode to drive the stepper motor valve to the desired level.  
The desired valve OD is provided in steps??  ","","1,2,3","","","1.0","0","0","Par_Manual_Step","This feature is basically use in a service mode to drive the stepper motor valve to the desired level.  
The desired valve OD is provided in steps??  ",""
"Sxx","B104","Service","检修","Manual homing","手动复位","4039","0.0","0.0","1.0","","","","Enum","0:Off,1:On","0:关,1:在","7","0","This feature is basically use in a service mode. On enabling Manual homing the valve will close to zero OD% and overdrives it in the closing direction.
1=on: start the homing, when done the value will revert to off.","","1,2,3","","","1.0","0","Par_Manual_mode == 1","Par_Manual_home","This feature is basically use in a service mode. On enabling Manual homing the valve will close to zero OD% and overdrives it in the closing direction.
1=on: start the homing, when done the value will revert to off.",""
"Sxx","B103","Service","检修","Manual relay DO1","手动继电器数字输出1","4040","0.0","0.0","1.0","","","","Enum","0:Off,1:On","0:关,1:在","7","0","This feature is basically use in a service mode to drive the DO1 to the desired position.  
0= off: alarmrelay contact on C and NO, LLSV contact on C  and NC
1= on: alarmrelay contact on C and NC, LLSV contact on C  and NO","","1,2,3","","","1.0","0","Par_Manual_mode == 1","Par_Manual_alm","This feature is basically use in a service mode to drive the DO1 to the desired position.  
0= off: alarmrelay contact on C and NO, LLSV contact on C  and NC
1= on: alarmrelay contact on C and NC, LLSV contact on C  and NO",""
"Sxx","B007","Service","检修","Apply defaults","采用默认值","4041","0.0","0.0","3.0","","","","Enum","0:None,1:Factory,2:EKD 316 like,3:EKC 316 like","0:无 ,1:工厂,2:EKD 316像,3:EKC 316像","7","0","On setting the Apply defaults, the original factory default values corresponds to its software version will be loaded.  Warning: All the customized settings will deleted and cannot be recovered on setting this value. The value will revert back to Zero once factory setting has been applied.","","1,2,3","","","1.0","1","","Par_Apply_defaults","On setting the Apply defaults, the original factory default values corresponds to its software version will be loaded.  Warning: All the customized settings will deleted and cannot be recovered on setting this value. The value will revert back to Zero once factory setting has been applied.",""
"Sxx","B105","Service","检修","Enter service state","进入维修状态","3178","0.0","0.0","1.0","","","","Enum","0:Off,1:On","0:关,1:在","7","0","EKE has a service mode which is a simple and direct way to control the valve. MMIGRS is need to run this mode
1=ON: EKE  will restart and go into the service mode. It will stay in the service mode until the service mode is cancel by the user on the MMIGRS","","1,2,3","","","1.0","1","","Par_Enter_Service_State","EKE has a service mode which is a simple and direct way to control the valve. MMIGRS is need to run this mode
1=ON: EKE  will restart and go into the service mode. It will stay in the service mode until the service mode is cancel by the user on the MMIGRS",""
"WGE","w03","General","概述","Temperature difference","温度差异","3184","10.0","3.0","20.0","","K","","Float","","","7","1","Give in  typical temperature difference for cooling operation (media in- evap. temp.) S3-Te in typical condition where desired SH is established.","","1,2,3","","","10.0","0","Par_Operation_mode == 0","Par_Wizard_temp_diff","Give in  typical temperature difference for cooling operation (media in- evap. temp.) S3-Te in typical condition where desired SH is established.","QuickScreen2Parameter_0"
"WGE","w04","General","概述","Valve Dim","稳态制冷阀体预设开度","3185","40.0","30.0","70.0","","%","","INT","","","7","1","Give the designed OD for normal cooling  operation at steady state.  Take the help of Coolselector 2 to caluclate the load if needed.","","1,2,3","","","1.0","0","Par_Operation_mode == 0","Par_Wizard_valve_dim","Give the designed OD for normal cooling  operation at steady state.  Take the help of Coolselector 2 to caluclate the load if needed.","QuickScreen2Parameter_1"
"WGE","w05","General","概述","Heat valve dim","稳态制热阀体预设开度","3186","40.0","10.0","100.0","","%","","INT","","","7","1","Give the designed OD for normal heating operation at steady state. Take the help of Coolselector 2 to caluclate the load if needed.","","1,2,3","","","1.0","0","Par_Operation_mode == 0 && (Par_ApplicationSelect == 3 || Par_ApplicationSelect == 4)","Par_Wizard_heat_valve_dim","Give the designed OD for normal heating operation at steady state. Take the help of Coolselector 2 to caluclate the load if needed.","QuickScreen2Parameter_3"
"WGE","w06","General","概述","Heat temperature difference","制热温差","3187","10.0","3.0","20.0","","K","","Float","","","7","1","Give in  typical temperature difference for heating operation (media in- evap. temp.) S3-Te in typical condition where desired SH is established","","1,2,3","","","10.0","0","Par_Operation_mode == 0 && (Par_ApplicationSelect == 3 || Par_ApplicationSelect == 4)","Par_Wizard_heat_temp_diff","Give in  typical temperature difference for heating operation (media in- evap. temp.) S3-Te in typical condition where desired SH is established","QuickScreen2Parameter_2"
"BUS","X001","BUS Settings","总线设置","Modbus Heating","Modbus Heating","4043","0.0","0.0","1.0","","","","Enum","0:Off,1:On","0:关,1:在","7","1","Modbus communication is needed for this feature
Enable or disable the feature.","","1,2,3","","","1.0","0","0","Par_ModHeating","Modbus communication is needed for this feature
Enable or disable the feature.",""
"BUS","X002","BUS Settings","总线设置","Modbus preset OD","Modbus preset OD","4044","0.0","0.0","1.0","","","","Enum","0:Off,1:On","0:关,1:在","7","1","Modbus communication is needed for this feature
Enable or disable the feature.

","","1,2,3","","","1.0","0","0","Par_ModPresetOD","Modbus communication is needed for this feature
Enable or disable the feature.

",""
"BUS","X003","BUS Settings","总线设置","Modbus defrost start","Modbus defrost","4045","0.0","0.0","1.0","","","","Enum","0:Off,1:On","0:关,1:在","7","1","Modbus communication is needed for this feature
Enable or disable the feature.
","","1,2,3","","","1.0","0","0","Par_ModDefrost","Modbus communication is needed for this feature
Enable or disable the feature.
",""
"BUS","X004","BUS Settings","总线设置","Modbus main switch","Modbus main switch","4046","0.0","0.0","1.0","","","","Enum","0:Off,1:On","0:关,1:在","7","1","Modbus communication is needed for this feature
Enable or disable the feature.","","1,2,3","","","1.0","0","0","Par_ModMainSwitch","Modbus communication is needed for this feature
Enable or disable the feature.",""
"BUS","X005","BUS Settings","总线设置","Bus shared Pc","Modbus Pc","4047","0.0","-1.0","200.0","","barg","","Float","","","7","1","Pc Condenser pressure signal shared to EKE via modbus in the unit barg, if used signalmust be updated constantly","","1,2,3","","","100.0","0","0","Par_modbus_pc","Pc Condenser pressure signal shared to EKE via modbus in the unit barg, if used signalmust be updated constantly",""
"BUS","X006","BUS Settings","总线设置","Bus shared  Pe","Modbus P0","4048","0.0","-1.0","200.0","","barg","","Float","","","7","1","Pe Suction pressure signal shared to EKE via modbus in the unit barg,  if used signalmust be updated constantly","","1,2,3","","","100.0","0","0","Par_modbus_p0","Pe Suction pressure signal shared to EKE via modbus in the unit barg,  if used signalmust be updated constantly",""
"BUS","X007","BUS Settings","总线设置","Bus shared S2","Bus shared S2","4049","0.0","-200.0","200.0","","°C","","Float","","","7","1","S2 suction pipe temperature signal shared to EKE via modbus in the unit °C, if used signalmust be updated constantly","","1,2,3","","","10.0","0","0","Par_BusSharedS2","S2 suction pipe temperature signal shared to EKE via modbus in the unit °C, if used signalmust be updated constantly",""
